SEG_ID,START_POINT,END_POINT,COUNT
754.0,POINT (464671.00609531254 4436052.411497051),POINT (464694.52515056357 4436055.1353528),1
754.0,POINT (464694.5 4436055.1),POINT (464671 4436052.4),26
755.0,POINT (464636.2568910597 4436048.387008909),POINT (464671.00609531254 4436052.411497051),1
755.0,POINT (464636.3 4436048.4),POINT (464671 4436052.4),11
755.0,POINT (464671 4436052.4),POINT (464636.3 4436048.4),20
755.0,POINT (464671.00609531254 4436052.411497051),POINT (464636.2568910597 4436048.387008909),6
756.0,POINT (464583.6 4436042.3),POINT (464636.3 4436048.4),6
756.0,POINT (464583.6369498605 4436042.292825526),POINT (464636.2568910597 4436048.387008909),6
756.0,POINT (464636.2568910597 4436048.387008909),POINT (464583.6369498605 4436042.292825526),17
756.0,POINT (464636.3 4436048.4),POINT (464583.6 4436042.3),9
757.0,POINT (464510.1674389653 4436033.783947291),POINT (464583.6369498605 4436042.292825526),9
757.0,POINT (464510.2 4436033.8),POINT (464583.6 4436042.3),3
757.0,POINT (464583.6 4436042.3),POINT (464510.2 4436033.8),7
757.0,POINT (464583.6369498605 4436042.292825526),POINT (464510.1674389653 4436033.783947291),21
758.0,POINT (464200.3669482572 4436005.846561853),POINT (464510.1674389653 4436033.783947291),12
758.0,POINT (464510.1674389653 4436033.783947291),POINT (464200.3669482572 4436005.846561853),24
759.0,POINT (464073.8080263492 4435992.122196389),POINT (464200.3669482572 4436005.846561853),10
759.0,POINT (464200.3669482572 4436005.846561853),POINT (464073.8080263492 4435992.122196389),22
760.0,POINT (464040.4 4435988.3),POINT (464073.8 4435992.1),2
760.0,POINT (464073.8 4435992.1),POINT (464040.4 4435988.3),22
761.0,POINT (464009.4 4435984.7),POINT (464040.4 4435988.3),2
761.0,POINT (464040.4 4435988.3),POINT (464009.4 4435984.7),22
762.0,POINT (463994.4 4435982.9),POINT (464009.4 4435984.7),2
762.0,POINT (464009.4 4435984.7),POINT (463994.4 4435982.9),23
763.0,POINT (463961 4435979.1),POINT (463994.4 4435982.9),2
763.0,POINT (463994.4 4435982.9),POINT (463961 4435979.1),23
764.0,POINT (463918.2 4435974.1),POINT (463961 4435979.1),2
764.0,POINT (463961 4435979.1),POINT (463918.2 4435974.1),23
765.0,POINT (463918.2 4435974.1),POINT (463846.5 4435989.6),23
766.0,POINT (463846.45768047497 4435989.583630247),POINT (463789.90712563694 4435999.057631783),6
766.0,POINT (463846.5 4435989.6),POINT (463789.9 4435999.1),17
769.0,POINT (463874.8 4436030.5),POINT (463877 4436009.6),2
770.0,POINT (463869 4436074.6),POINT (463874.8 4436030.5),2
771.0,POINT (463866.8 4436100),POINT (463869 4436074.6),45
772.0,POINT (463864 4436123.8),POINT (463866.8 4436100),44
773.0,POINT (463855.8 4436191.8),POINT (463864 4436123.8),42
773.0,POINT (463855.8250066843 4436191.806599561),POINT (463863.98847153224 4436123.8122484945),2
774.0,POINT (463853.2 4436217.2),POINT (463855.8 4436191.8),44
775.0,POINT (463845.1 4436286.7),POINT (463853.2 4436217.2),44
776.0,POINT (463842.6 4436306),POINT (463845.1 4436286.7),55
777.0,POINT (463833.3535006419 4436385.440428026),POINT (463842.57216730807 4436306.004465137),2
777.0,POINT (463833.4 4436385.4),POINT (463842.6 4436306),53
778.0,POINT (463828.5 4436420.2),POINT (463833.4 4436385.4),50
778.0,POINT (463828.5181478476 4436420.211290419),POINT (463833.3535006419 4436385.440428026),12
779.0,POINT (463813.2 4436559),POINT (463828.5 4436420.2),5
779.0,POINT (463813.21406386886 4436558.979141343),POINT (463828.5181478476 4436420.211290419),55
780.0,POINT (463803.4 4436643.4),POINT (463813.2 4436559),60
781.0,POINT (463779.534195384 4436849.193863235),POINT (463803.42083733063 4436643.365323167),64
782.0,POINT (463776.8 4436872.9),POINT (463779.5 4436849.2),27
783.0,POINT (463770.3 4436928.6),POINT (463776.8 4436872.9),19
784.0,POINT (463761.15247917175 4437007.586544046),POINT (463770.31584076304 4436928.627137272),15
784.0,POINT (463761.2 4437007.6),POINT (463770.3 4436928.6),4
785.0,POINT (463751.9 4437087),POINT (463761.2 4437007.6),19
786.0,POINT (463745.1 4437145.6),POINT (463751.9 4437087),44
786.0,POINT (463745.13367380947 4437145.61835213),POINT (463751.93461154774 4437087.015621694),97
786.0,POINT (463751.9 4437087),POINT (463745.1 4437145.6),1
787.0,POINT (463735.9 4437225),POINT (463745.1 4437145.6),124
787.0,POINT (463735.91580345854 4437225.047453275),POINT (463745.13367380947 4437145.61835213),6
787.0,POINT (463745.1 4437145.6),POINT (463735.9 4437225),1
788.0,POINT (463726.9 4437299.3),POINT (463735.9 4437225),39
788.0,POINT (463726.92083088116 4437299.315452236),POINT (463735.91580345854 4437225.047453275),91
788.0,POINT (463735.9 4437225),POINT (463726.9 4437299.3),1
789.0,POINT (463699.7 4437537.1),POINT (463726.9 4437299.3),5
789.0,POINT (463699.70109285414 4437537.094569812),POINT (463726.92083088116 4437299.315452236),125
789.0,POINT (463726.9 4437299.3),POINT (463699.7 4437537.1),1
790.0,POINT (463691.8913124949 4437604.400341991),POINT (463699.70109285414 4437537.094569812),74
790.0,POINT (463691.9 4437604.4),POINT (463699.7 4437537.1),56
790.0,POINT (463699.7 4437537.1),POINT (463691.9 4437604.4),1
791.0,POINT (463687.3 4437643.9),POINT (463691.9 4437604.4),127
791.0,POINT (463691.9 4437604.4),POINT (463687.3 4437643.9),1
792.0,POINT (463682.7 4437683.8),POINT (463683.5 4437676.7),112
792.0,POINT (463683.5 4437676.7),POINT (463682.7 4437683.8),1
793.0,POINT (463673.5 4437763.3),POINT (463682.7 4437683.8),111
793.0,POINT (463682.7 4437683.8),POINT (463673.5 4437763.3),1
794.0,POINT (463662.9653342655 4437853.651455641),POINT (463673.45400848985 4437763.272015041),117
794.0,POINT (463663 4437853.7),POINT (463673.5 4437763.3),23
794.0,POINT (463673.45400848985 4437763.272015041),POINT (463662.9653342655 4437853.651455641),5
794.0,POINT (463673.5 4437763.3),POINT (463663 4437853.7),2
795.0,POINT (463655.8 4437914.3),POINT (463663 4437853.7),139
795.0,POINT (463663 4437853.7),POINT (463655.8 4437914.3),7
796.0,POINT (463653.7 4437933.1),POINT (463655.8 4437914.3),139
796.0,POINT (463655.8 4437914.3),POINT (463653.7 4437933.1),7
797.0,POINT (463625.88335912395 4438173.173275568),POINT (463653.747484752 4437933.080377227),141
797.0,POINT (463653.7 4437933.1),POINT (463625.9 4438173.2),1
797.0,POINT (463653.747484752 4437933.080377227),POINT (463625.88335912395 4438173.173275568),6
798.0,POINT (463579.7864535423 4438570.386930648),POINT (463625.88335912395 4438173.173275568),13
798.0,POINT (463625.88335912395 4438173.173275568),POINT (463579.7864535423 4438570.386930648),7
799.0,POINT (463579.7864535423 4438570.386930648),POINT (463565.1131311897 4438696.833208015),7
800.0,POINT (463565.1 4438696.8),POINT (463560.5 4438736.6),7
801.0,POINT (463560.5 4438736.6),POINT (463555.9 4438776.3),7
802.0,POINT (463555.89386345167 4438776.27593462),POINT (463537.75428992417 4438932.575939888),7
803.0,POINT (463537.75428992417 4438932.575939888),POINT (463527.3824233152 4439021.949032286),4
803.0,POINT (463537.8 4438932.6),POINT (463527.4 4439021.9),3
816.0,POINT (466097.4 4434832.4),POINT (466108.6 4434735.6),56
816.0,POINT (466108.6 4434735.6),POINT (466097.4 4434832.4),2
817.0,POINT (466043.15527669434 4435299.6274643745),POINT (466097.37840710767 4434832.398384701),64
817.0,POINT (466097.37840710767 4434832.398384701),POINT (466043.15527669434 4435299.6274643745),11
818.0,POINT (466031.9 4435396.4),POINT (466043.2 4435299.6),65
818.0,POINT (466043.2 4435299.6),POINT (466031.9 4435396.4),10
819.0,POINT (466020.7 4435493.3),POINT (466031.9 4435396.4),102
819.0,POINT (466031.9 4435396.4),POINT (466020.7 4435493.3),11
820.0,POINT (465984.0346777048 4435809.0569799),POINT (466020.6843993813 4435493.254192429),103
820.0,POINT (466020.6843993813 4435493.254192429),POINT (465984.0346777048 4435809.0569799),14
821.0,POINT (465972.8 4435905.9),POINT (465984 4435809.1),84
821.0,POINT (465984 4435809.1),POINT (465972.8 4435905.9),14
822.0,POINT (465961.6 4436002.7),POINT (465972.8 4435905.9),85
822.0,POINT (465972.8 4435905.9),POINT (465961.6 4436002.7),13
823.0,POINT (465954.9 4436059.8),POINT (465961.6 4436002.7),49
823.0,POINT (465954.93492492475 4436059.7861735),POINT (465961.56477169134 4436002.675338484),44
823.0,POINT (465961.56477169134 4436002.675338484),POINT (465954.93492492475 4436059.7861735),3
823.0,POINT (465961.6 4436002.7),POINT (465954.9 4436059.8),11
824.0,POINT (465949.3 4436108.2),POINT (465954.9 4436059.8),93
824.0,POINT (465954.9 4436059.8),POINT (465949.3 4436108.2),13
825.0,POINT (465943.7 4436156.6),POINT (465949.3 4436108.2),93
825.0,POINT (465949.3 4436108.2),POINT (465943.7 4436156.6),13
826.0,POINT (465938.1 4436205),POINT (465943.7 4436156.6),93
826.0,POINT (465943.7 4436156.6),POINT (465938.1 4436205),12
827.0,POINT (465932.5 4436253.4),POINT (465938.1 4436205),93
827.0,POINT (465938.1 4436205),POINT (465932.5 4436253.4),12
828.0,POINT (465921.2 4436350.2),POINT (465932.5 4436253.4),92
828.0,POINT (465932.5 4436253.4),POINT (465921.2 4436350.2),11
829.0,POINT (465315.6 4436047.9),POINT (465338.9 4436008.9),93
829.0,POINT (465338.9 4436008.9),POINT (465315.6 4436047.9),1
830.0,POINT (465303.3 4436078.4),POINT (465315.6 4436047.9),93
830.0,POINT (465315.6 4436047.9),POINT (465303.3 4436078.4),1
831.0,POINT (465302.4 4436086),POINT (465303.3 4436078.4),79
831.0,POINT (465303.3 4436078.4),POINT (465302.4 4436086),1
832.0,POINT (465293.2 4436165.1),POINT (465302.4 4436086),79
832.0,POINT (465302.4 4436086),POINT (465293.2 4436165.1),1
833.0,POINT (465292 4436175.3),POINT (465293.2 4436165.1),110
833.0,POINT (465293.2 4436165.1),POINT (465292 4436175.3),4
834.0,POINT (465286.0874834368 4436226.621859191),POINT (465292.0406386759 4436175.325060327),49
834.0,POINT (465286.1 4436226.6),POINT (465292 4436175.3),61
834.0,POINT (465292 4436175.3),POINT (465286.1 4436226.6),4
835.0,POINT (465280.8 4436272.3),POINT (465286.1 4436226.6),110
835.0,POINT (465286.1 4436226.6),POINT (465280.8 4436272.3),3
836.0,POINT (465280.4 4436275.9),POINT (465280.8 4436272.3),110
836.0,POINT (465280.8 4436272.3),POINT (465280.4 4436275.9),3
837.0,POINT (465275.7 4436316),POINT (465280.4 4436275.9),110
837.0,POINT (465280.4 4436275.9),POINT (465275.7 4436316),3
838.0,POINT (465271.7 4436350.4),POINT (465275.7 4436316),110
838.0,POINT (465275.7 4436316),POINT (465271.7 4436350.4),3
839.0,POINT (465263.6 4436420.1),POINT (465271.7 4436350.4),32
839.0,POINT (465263.63407743163 4436420.097051047),POINT (465271.7172941072 4436350.446063727),78
839.0,POINT (465271.7172941072 4436350.446063727),POINT (465263.63407743163 4436420.097051047),3
840.0,POINT (465253.4 4436508.1),POINT (465263.6 4436420.1),91
840.0,POINT (465253.41582892276 4436508.145055447),POINT (465263.63407743163 4436420.097051047),1
840.0,POINT (465263.6 4436420.1),POINT (465253.4 4436508.1),2
841.0,POINT (465250.5 4436532.9),POINT (465253.4 4436508.1),108
841.0,POINT (465253.4 4436508.1),POINT (465250.5 4436532.9),3
842.0,POINT (465241.4 4436611.4),POINT (465250.5 4436532.9),31
842.0,POINT (465241.43852738384 4436611.350208059),POINT (465250.5483670961 4436532.853095351),74
842.0,POINT (465250.5 4436532.9),POINT (465241.4 4436611.4),1
842.0,POINT (465250.5483670961 4436532.853095351),POINT (465241.43852738384 4436611.350208059),1
843.0,POINT (465225.88055789843 4436745.409589233),POINT (465241.43852738384 4436611.350208059),104
843.0,POINT (465241.43852738384 4436611.350208059),POINT (465225.88055789843 4436745.409589233),1
844.0,POINT (465223.2 4436768.5),POINT (465225.9 4436745.4),104
844.0,POINT (465225.9 4436745.4),POINT (465223.2 4436768.5),1
847.0,POINT (465212.8 4436857.9),POINT (465223.2 4436768.5),96
847.0,POINT (465223.198771243 4436768.518632686),POINT (465212.8269545892 4436857.890587496),1
847.0,POINT (465223.2 4436768.5),POINT (465212.8 4436857.9),1
848.0,POINT (465209.1 4436889.6),POINT (465212.8 4436857.9),100
848.0,POINT (465209.1483260747 4436889.588623844),POINT (465212.8269545892 4436857.890587496),2
848.0,POINT (465212.8 4436857.9),POINT (465209.1 4436889.6),3
849.0,POINT (465198.9 4436977.8),POINT (465209.1 4436889.6),24
849.0,POINT (465198.9100762671 4436977.809658773),POINT (465209.1483260747 4436889.588623844),81
849.0,POINT (465209.1 4436889.6),POINT (465198.9 4436977.8),1
849.0,POINT (465209.1483260747 4436889.588623844),POINT (465198.9100762671 4436977.809658773),3
850.0,POINT (465197.4 4436992),POINT (465198.9 4436977.8),102
850.0,POINT (465198.9 4436977.8),POINT (465197.4 4436992),4
851.0,POINT (465187.95012867544 4437072.24942505),POINT (465197.37925696094 4436992.016781297),19
851.0,POINT (465188 4437072.2),POINT (465197.4 4436992),83
851.0,POINT (465197.4 4436992),POINT (465188 4437072.2),4
852.0,POINT (465187.2 4437079),POINT (465188 4437072.2),101
852.0,POINT (465188 4437072.2),POINT (465187.2 4437079),3
853.0,POINT (465176.9 4437167.3),POINT (465187.2 4437079),77
853.0,POINT (465187.2 4437079),POINT (465176.9 4437167.3),2
854.0,POINT (465166.6924019819 4437255.423178783),POINT (465176.8730750503 4437167.283776363),1
854.0,POINT (465166.7 4437255.4),POINT (465176.9 4437167.3),5
854.0,POINT (465176.9 4437167.3),POINT (465166.7 4437255.4),2
855.0,POINT (465156.3 4437345.4),POINT (465166.7 4437255.4),1
855.0,POINT (465166.7 4437255.4),POINT (465156.3 4437345.4),4
856.0,POINT (465131.2271388117 4437564.673366826),POINT (465156.2538318923 4437345.370335145),1
856.0,POINT (465156.2538318923 4437345.370335145),POINT (465131.2271388117 4437564.673366826),4
857.0,POINT (465121.9 4437641.4),POINT (465131.2 4437564.7),1
857.0,POINT (465131.2 4437564.7),POINT (465121.9 4437641.4),4
858.0,POINT (465110.7 4437737.6),POINT (465121.9 4437641.4),1
858.0,POINT (465121.90096296836 4437641.382417822),POINT (465110.7356330268 4437737.5919244345),4
859.0,POINT (465050.3 4437851),POINT (465110.7 4437737.6),1
859.0,POINT (465110.7 4437737.6),POINT (465050.3 4437851),1
859.0,POINT (465110.7356330268 4437737.5919244345),POINT (465050.2806693772 4437851.031003116),3
860.0,POINT (465041.1 4437930.5),POINT (465050.3 4437851),2
860.0,POINT (465050.2806693772 4437851.031003116),POINT (465041.0611548228 4437930.473741252),3
860.0,POINT (465050.3 4437851),POINT (465041.1 4437930.5),1
861.0,POINT (465033.31734676845 4438003.9472951405),POINT (465041.0611548228 4437930.473741252),2
861.0,POINT (465041.0611548228 4437930.473741252),POINT (465033.31734676845 4438003.9472951405),35
861.0,POINT (465041.1 4437930.5),POINT (465033.3 4438003.9),3
862.0,POINT (465022.04613448214 4438094.32397875),POINT (465033.31734676845 4438003.9472951405),2
862.0,POINT (465033.3 4438003.9),POINT (465022 4438094.3),26
862.0,POINT (465033.31734676845 4438003.9472951405),POINT (465022.04613448214 4438094.32397875),12
863.0,POINT (464990.78635698464 4438363.685726989),POINT (465022.04613448214 4438094.32397875),2
863.0,POINT (465022.04613448214 4438094.32397875),POINT (464990.78635698464 4438363.685726989),38
864.0,POINT (464983.29503697436 4438428.238524931),POINT (464990.78635698464 4438363.685726989),1
864.0,POINT (464990.78635698464 4438363.685726989),POINT (464983.29503697436 4438428.238524931),22
864.0,POINT (464990.8 4438363.7),POINT (464983.3 4438428.2),15
865.0,POINT (464979.9 4438461.1),POINT (464983.3 4438428.2),1
865.0,POINT (464983.2950369733 4438428.238524931),POINT (464979.94896875415 4438461.1162757),2
865.0,POINT (464983.3 4438428.2),POINT (464979.9 4438461.1),35
866.0,POINT (464974.9 4438500.2),POINT (464979.9 4438461.1),1
866.0,POINT (464979.9 4438461.1),POINT (464974.9 4438500.2),37
867.0,POINT (464968.6 4438554.8),POINT (464974.9 4438500.2),1
867.0,POINT (464974.9 4438500.2),POINT (464968.6 4438554.8),37
868.0,POINT (464964.9 4438587.1),POINT (464968.6 4438554.8),1
868.0,POINT (464968.6 4438554.8),POINT (464964.9 4438587.1),35
868.0,POINT (464968.6025551781 4438554.842294302),POINT (464964.8569133915 4438587.118146356),2
869.0,POINT (464953.90889979526 4438681.456176354),POINT (464964.8569133915 4438587.118146356),1
869.0,POINT (464964.8569133915 4438587.118146356),POINT (464953.90889979526 4438681.456176354),32
869.0,POINT (464964.9 4438587.1),POINT (464953.9 4438681.5),5
870.0,POINT (464953.9 4438681.5),POINT (464941.2 4438790.7),1
870.0,POINT (464953.90889979526 4438681.456176354),POINT (464941.23224341404 4438790.689762829),36
871.0,POINT (464941.2 4438790.7),POINT (464930.3 4438885),4
871.0,POINT (464941.23224341404 4438790.689762829),POINT (464930.2842082754 4438885.027978478),35
872.0,POINT (464930.2842082754 4438885.027978478),POINT (464926.39489169884 4438918.54186303),8
872.0,POINT (464930.3 4438885),POINT (464926.4 4438918.5),30
873.0,POINT (464926.4 4438918.5),POINT (464920.8 4438967),3
874.0,POINT (464920.8 4438967),POINT (464919.3 4438979.4),3
875.0,POINT (464919.3 4438979.4),POINT (464915.2 4439015.4),4
876.0,POINT (464909.54076231085 4439063.772351628),POINT (464915.15882832464 4439015.362056816),1
877.0,POINT (464909.3 4439066.3),POINT (464909.5 4439063.8),1
879.0,POINT (463725.5 4437043.7),POINT (463789.9 4437051.2),6
880.0,POINT (463789.90936314873 4437051.165748736),POINT (463918.79601691477 4437066.092633456),128
880.0,POINT (463918.8 4437066.1),POINT (463789.9 4437051.2),1
881.0,POINT (463918.8 4437066.1),POINT (463964.1 4437071.3),124
882.0,POINT (463964.1 4437071.3),POINT (463976.8 4437072.8),124
883.0,POINT (463976.8 4437072.8),POINT (464017.6 4437077.5),123
884.0,POINT (464017.6 4437077.5),POINT (464036.7 4437079.6),123
885.0,POINT (464036.7 4437079.6),POINT (464117.3 4437089.1),116
886.0,POINT (464117.33744532894 4437089.086501362),POINT (464299.9091723589 4437110.1116960235),121
887.0,POINT (464299.9 4437110.1),POINT (464376.5 4437119.1),117
888.0,POINT (464376.46638014074 4437119.097616864),POINT (464567.872427254 4437141.108343966),121
889.0,POINT (464567.872427254 4437141.108343966),POINT (464631.37907219585 4437148.620909743),5
889.0,POINT (464567.9 4437141.1),POINT (464631.4 4437148.6),74
891.0,POINT (465968.4 4435438.3),POINT (465987.4 4435440.2),5
891.0,POINT (465987.4 4435440.2),POINT (465968.4 4435438.3),2
892.0,POINT (466066.9 4435449.6),POINT (465987.4 4435440.2),1
893.0,POINT (466212.1202082895 4435466.372651851),POINT (466066.90327878017 4435449.553924318),46
894.0,POINT (466288.2 4435475.2),POINT (466212.1 4435466.4),17
895.0,POINT (466687.6850758111 4435521.451601384),POINT (466288.2473325897 4435475.189539565),51
896.0,POINT (466766.4 4435530.6),POINT (466687.7 4435521.5),38
897.0,POINT (466909.03097352386 4435547.087430187),POINT (466766.35044119507 4435530.562462984),45
898.0,POINT (466988.5 4435556.5),POINT (466909 4435547.1),5
899.0,POINT (466988.5 4435556.5),POINT (467006.7 4435558.4),5
899.0,POINT (467006.7 4435558.4),POINT (466988.5 4435556.5),5
900.0,POINT (467006.7 4435558.4),POINT (467052.1 4435514.6),5
901.0,POINT (465842.0417479528 4435439.569679523),POINT (465978.80008590687 4435341.227996245),1
902.0,POINT (465978.8 4435341.2),POINT (465998.7 4435343.4),1
902.0,POINT (465998.7 4435343.4),POINT (465978.8 4435341.2),52
904.0,POINT (466078.13973619137 4435352.733328301),POINT (466222.55202802643 4435369.28687742),33
905.0,POINT (466222.6 4435369.3),POINT (466300.3 4435378.6),19
906.0,POINT (466300.28806481976 4435378.634083493),POINT (466698.1176732816 4435424.366044443),28
907.0,POINT (466698.1 4435424.4),POINT (466777.6 4435433.7),12
908.0,POINT (466777.586725655 4435433.741967289),POINT (466922.80445139296 4435450.56081203),22
908.0,POINT (466777.6 4435433.7),POINT (466922.8 4435450.6),2
909.0,POINT (466922.8 4435450.6),POINT (467001.5 4435459.7),22
910.0,POINT (467001.5 4435459.7),POINT (467019.9 4435461.5),22
911.0,POINT (467019.87593854684 4435461.525109468),POINT (467063.28726788517 4435417.770363059),3
